State,FIPS,Adult obesity
VA,51111,0.338
VA,51111,0.301
VA,51680,0.331
VA,51680,0.29
VA,51113,0.33
VA,51113,0.322
VA,51685,0.305
VA,51685,0.306
VA,51683,0.296
VA,51683,0.295
VA,51690,0.323
VA,51690,0.321
VA,51115,0.274
VA,51115,0.275
VA,51117,0.328
VA,51117,0.335
VA,51119,0.285
VA,51119,0.26
VA,51121,0.27
VA,51121,0.261
VA,51125,0.254
VA,51125,0.279
VA,51127,0.3
VA,51127,0.319
VA,51700,0.339
VA,51700,0.354
VA,51710,0.352
VA,51710,0.346
VA,51131,0.298
VA,51131,0.305
VA,51133,0.296
VA,51133,0.266
VA,51720,0.283
VA,51720,0.291
VA,51135,0.361
VA,51135,0.341
VA,51137,0.326
VA,51137,0.328
VA,51139,0.309
VA,51139,0.306
VA,51141,0.292
VA,51141,0.296
VA,51730,0.378
VA,51730,0.361
VA,51143,0.309
VA,51143,0.332
VA,51735,0.295
VA,51735,0.283
VA,51740,0.401
VA,51740,0.415
VA,51145,0.292
VA,51145,0.306
VA,51147,0.338
VA,51147,0.33
VA,51149,0.36
VA,51149,0.359
VA,51153,0.282
VA,51153,0.267
VA,51155,0.274
VA,51155,0.315
VA,51750,0.284
VA,51750,0.298
VA,51157,0.264
VA,51157,0.256
VA,51159,0.312
VA,51159,0.31
VA,51760,0.279
VA,51760,0.291
VA,51161,0.266
VA,51161,0.282
VA,51770,0.356
VA,51770,0.362
VA,51163,0.279
VA,51163,0.266
VA,51165,0.298
VA,51165,0.284
VA,51167,0.32
VA,51167,0.354
VA,51775,0.283
VA,51775,0.272
VA,51169,0.297
VA,51169,0.335
VA,51171,0.3
VA,51171,0.267
VA,51173,0.314
VA,51173,0.305
VA,51175,0.314
VA,51175,0.335
VA,51177,0.298
VA,51177,0.318
VA,51179,0.317
VA,51179,0.352
VA,51790,0.289
VA,51790,0.294
VA,51800,0.324
VA,51800,0.312
VA,51181,0.33
VA,51181,0.328
VA,51183,0.373
VA,51183,0.345
VA,51185,0.308
VA,51185,0.302
VA,51810,0.275
VA,51810,0.276
VA,51187,0.26
VA,51187,0.273
VA,51191,0.294
VA,51191,0.317
VA,51820,0.294
VA,51820,0.304
VA,51193,0.29
VA,51193,0.291
VA,51830,0.286
VA,51830,0.27
VA,51840,0.297
VA,51840,0.286
VA,51195,0.336
VA,51195,0.319
VA,51197,0.288
VA,51197,0.301
VA,51199,0.282
VA,51199,0.283
VT,50001,0.229
VT,50001,0.228
VT,50003,0.247
VT,50003,0.243
VT,50005,0.282
VT,50005,0.279
VT,50007,0.208
VT,50007,0.21
VT,50009,0.284
VT,50009,0.274
VT,50011,0.292
VT,50011,0.29
VT,50013,0.277
VT,50013,0.268
VT,50015,0.256
VT,50015,0.258
VT,50017,0.281
VT,50017,0.275
VT,50019,0.298
VT,50019,0.299
VT,50021,0.282
VT,50021,0.285
VT,50023,0.218
VT,50023,0.225
VT,50025,0.235
VT,50025,0.225
VT,50027,0.24
VT,50027,0.227
WA,53001,0.373
WA,53001,0.36
WA,53003,0.291
WA,53003,0.286
WA,53005,0.324
WA,53005,0.32
WA,53007,0.268
WA,53007,0.258
WA,53009,0.274
WA,53009,0.281
WA,53011,0.291
WA,53011,0.294
WA,53013,0.324
WA,53013,0.321
WA,53015,0.367
WA,53015,0.346
WA,53017,0.288
WA,53017,0.264
WA,53019,0.275
WA,53019,0.258
WA,53021,0.322
WA,53021,0.31
WA,53023,0.337
WA,53023,0.33
WA,53025,0.328
WA,53025,0.334
WA,53027,0.327
WA,53027,0.346
WA,53029,0.262
WA,53029,0.28
WA,53031,0.251
WA,53031,0.253
WA,53033,0.225
WA,53033,0.222
WA,53035,0.297
WA,53035,0.303
WA,53037,0.27
WA,53037,0.271
WA,53039,0.278
WA,53039,0.258
WA,53041,0.324
WA,53041,0.315
WA,53043,0.317
WA,53043,0.309
WA,53045,0.322
WA,53045,0.322
WA,53047,0.294
WA,53047,0.292
WA,53049,0.35
WA,53049,0.345
WA,53051,0.296
WA,53051,0.282
WA,53053,0.314
WA,53053,0.314
WA,53055,0.185
WA,53055,0.175
WA,53057,0.278
WA,53057,0.277
WA,53059,0.318
WA,53059,0.31
WA,53061,0.291
WA,53061,0.281
WA,53063,0.28
WA,53063,0.282
WA,53065,0.278
WA,53065,0.288
WA,53067,0.286
WA,53067,0.292
WA,53069,0.308
WA,53069,0.318
WA,53071,0.276
WA,53071,0.271
WA,53073,0.253
WA,53073,0.251
WA,53075,0.278
WA,53075,0.261
WA,53077,0.319
WA,53077,0.313
WI,55001,0.302
WI,55001,0.284
WI,55003,0.305
WI,55003,0.28
WI,55005,0.328
WI,55005,0.328
WI,55007,0.289
WI,55007,0.273
WI,55009,0.293
WI,55009,0.273
WI,55011,0.334
WI,55011,0.302
WI,55013,0.305
WI,55013,0.28
WI,55015,0.31
WI,55015,0.291
WI,55017,0.297
WI,55017,0.314
WI,55019,0.294
WI,55019,0.324
WI,55021,0.333
WI,55021,0.348
WI,55023,0.291
WI,55023,0.279
WI,55025,0.248
WI,55025,0.215
WI,55027,0.335
WI,55027,0.296
WI,55029,0.309
WI,55029,0.298
WI,55031,0.297
WI,55031,0.285
WI,55033,0.287
WI,55033,0.289
WI,55035,0.288
WI,55035,0.312
WI,55037,0.304
WI,55037,0.306
WI,55039,0.31
WI,55039,0.293
WI,55041,0.3
WI,55041,0.313
WI,55043,0.266
WI,55043,0.273
WI,55045,0.283
WI,55045,0.288
WI,55047,0.296
WI,55047,0.288
WI,55049,0.282
WI,55049,0.284
WI,55051,0.293
WI,55051,0.283
WI,55053,0.314
WI,55053,0.305
WI,55055,0.327
WI,55055,0.304
WI,55057,0.295
WI,55057,0.319
WI,55059,0.313
WI,55059,0.313
WI,55061,0.315
WI,55061,0.313
WI,55063,0.241
WI,55063,0.225
WI,55065,0.303
WI,55065,0.307
WI,55067,0.294
WI,55067,0.273
WI,55069,0.291
WI,55069,0.308
WI,55071,0.319
WI,55071,0.296
WI,55073,0.284
WI,55073,0.278
WI,55075,0.296
WI,55075,0.33
WI,55077,0.295
WI,55077,0.301
WI,55078,0.403
WI,55078,0.392
WI,55079,0.313
WI,55079,0.312
WI,55081,0.289
WI,55081,0.304
WI,55083,0.294
WI,55083,0.304
WI,55085,0.274
WI,55085,0.301
WI,55087,0.306
WI,55087,0.299
WI,55089,0.258
WI,55089,0.253
WI,55091,0.279
WI,55091,0.312
WI,55093,0.281
WI,55093,0.276
WI,55095,0.32
WI,55095,0.325
WI,55097,0.288
WI,55097,0.303
WI,55099,0.286
WI,55099,0.278
WI,55101,0.308
WI,55101,0.318
WI,55103,0.316
WI,55103,0.315
WI,55105,0.304
WI,55105,0.336
WI,55107,0.301
WI,55107,0.315
WI,55111,0.288
WI,55111,0.303
WI,55113,0.267
WI,55113,0.288
WI,55115,0.314
WI,55115,0.349
WI,55117,0.267
WI,55117,0.25
WI,55109,0.305
WI,55109,0.286
WI,55119,0.292
WI,55119,0.317
WI,55121,0.331
WI,55121,0.304
WI,55123,0.282
WI,55123,0.299
WI,55125,0.28
WI,55125,0.292
WI,55127,0.26
WI,55127,0.25
WI,55129,0.306
WI,55129,0.299
WI,55131,0.273
WI,55131,0.288
WI,55133,0.249
WI,55133,0.27
WI,55135,0.302
WI,55135,0.278
WI,55137,0.296
WI,55137,0.286
WI,55139,0.297
WI,55139,0.289
WI,55141,0.275
WI,55141,0.292
WV,54001,0.319
WV,54001,0.342
WV,54003,0.333
WV,54003,0.342
WV,54005,0.335
WV,54005,0.342
WV,54007,0.34
WV,54007,0.322
WV,54009,0.344
WV,54009,0.34
WV,54011,0.339
WV,54011,0.342
WV,54013,0.359
WV,54013,0.351
WV,54015,0.383
WV,54015,0.382
WV,54017,0.351
WV,54017,0.33
WV,54019,0.334
WV,54019,0.34
WV,54021,0.356
WV,54021,0.37
WV,54023,0.334
WV,54023,0.361
WV,54025,0.302
WV,54025,0.309
WV,54027,0.342
WV,54027,0.337
WV,54029,0.326
WV,54029,0.347
WV,54031,0.32
WV,54031,0.306
WV,54033,0.32
WV,54033,0.329
WV,54035,0.348
WV,54035,0.327
WV,54037,0.335
WV,54037,0.314
WV,54039,0.315
WV,54039,0.306
WV,54041,0.318
WV,54041,0.353
WV,54043,0.38
WV,54043,0.368
WV,54045,0.412
WV,54045,0.404
WV,54049,0.338
WV,54049,0.326
WV,54051,0.317
WV,54051,0.305
WV,54053,0.374
WV,54053,0.373
WV,54047,0.367
WV,54047,0.375
WV,54055,0.339
WV,54055,0.351
WV,54057,0.342
WV,54057,0.349
WV,54059,0.349
WV,54059,0.385
WV,54061,0.282
WV,54061,0.271
WV,54063,0.311
WV,54063,0.313
WV,54065,0.323
WV,54065,0.34
WV,54067,0.336
WV,54067,0.341
WV,54069,0.273
WV,54069,0.282
WV,54071,0.348
WV,54071,0.359
WV,54073,0.31
WV,54073,0.375
WV,54075,0.306
WV,54075,0.306
WV,54077,0.355
WV,54077,0.359
WV,54079,0.294
WV,54079,0.293
WV,54081,0.334
WV,54081,0.348
WV,54083,0.326
WV,54083,0.346
WV,54085,0.326
WV,54085,0.348
WV,54087,0.364
WV,54087,0.356
WV,54089,0.357
WV,54089,0.38
WV,54091,0.328
WV,54091,0.361
WV,54093,0.301
WV,54093,0.335
WV,54095,0.34
WV,54095,0.359
WV,54097,0.315
WV,54097,0.341
WV,54099,0.355
WV,54099,0.365
WV,54101,0.356
WV,54101,0.322
WV,54103,0.354
WV,54103,0.325
WV,54105,0.384
WV,54105,0.383
WV,54107,0.317
WV,54107,0.335
WV,54109,0.37
WV,54109,0.348
WY,56001,0.218
WY,56001,0.209
WY,56003,0.273
WY,56003,0.285
WY,56005,0.327
WY,56005,0.336
WY,56007,0.275
WY,56007,0.266
WY,56009,0.297
WY,56009,0.288
WY,56011,0.24
WY,56011,0.25
WY,56013,0.256
WY,56013,0.25
WY,56015,0.265
WY,56015,0.287
WY,56017,0.251
WY,56017,0.25
WY,56019,0.24
WY,56019,0.234
WY,56021,0.258
WY,56021,0.269
WY,56023,0.23
WY,56023,0.231
WY,56025,0.272
WY,56025,0.271
WY,56027,0.238
WY,56027,0.256
WY,56029,0.212
WY,56029,0.222
WY,56031,0.257
WY,56031,0.275
WY,56033,0.255
WY,56033,0.239
WY,56035,0.231
WY,56035,0.211
WY,56037,0.274
WY,56037,0.287
WY,56039,0.131
WY,56039,0.132
WY,56041,0.298
WY,56041,0.293
WY,56043,0.241
WY,56043,0.242
WY,56045,0.313
WY,56045,0.288
